model,r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,nobs,isConv,finTol,NSE,R2_test,id,seed
step,0.44280515315639707,0.4354976797551694,6.823335653921665,60.596204576264405,1.2645852582222629e-37,4,-1032.6585843996402,2077.3171687992804,2099.7366025841557,14200.162381053971,305,310,NA,NA,0.36737985752612434,0.3715057520998526,1228_s1_m1_r3_other_-8.875_19.125,1
nls,NA,NA,6.251917841415032,NA,NA,NA,-1007.0630696494613,2020.1261392989227,2031.3358561913603,12038.634822307504,308,310,TRUE,4.9925132415405494e-6,0.5118262623089784,0.5191696033332294,1228_s1_m1_r3_other_-8.875_19.125,1
lm,0.2873176158720843,0.2849885884729735,7.7033029947864895,123.36377664847353,2.6254563805801157e-24,1,-1064.857760101028,2135.715520202056,2146.9058195509765,18158.308371022868,306,308,NA,NA,0.16823075363998508,0.17090419197269724,1229_s2_m1_r3_other_-8.875_19.125,1
poly,0.3940256068448015,0.3900520042667347,7.114868833685092,99.16079907429787,6.672315090407599e-34,2,-1039.8792484733524,2087.758496946705,2102.678896078599,15439.514348765757,305,308,NA,NA,0.2062471690084542,0.21786224615480254,1229_s2_m1_r3_other_-8.875_19.125,1
step,0.4357405201805477,0.4225744656514272,6.9225880161641,33.09575539253471,5.760554873495414e-34,7,-1028.8954274163502,2075.7908548327005,2109.3617528794625,14376.667452461641,300,308,NA,NA,0.28535826098318684,0.2855225273043808,1229_s2_m1_r3_other_-8.875_19.125,1
nls,NA,NA,7.098092377594591,NA,NA,NA,-1039.656236520006,2085.312473040012,2096.5027723889325,15417.172112665132,306,308,TRUE,2.9693543358423653e-6,0.22564690215866368,0.2344002828583607,1229_s2_m1_r3_other_-8.875_19.125,1
lm,0.3546215420834238,0.35251246215559184,7.330543930968221,168.1403997087777,6.066323141385808e-31,1,-1049.5811208880891,2105.1622417761782,2116.352541125099,16443.48354309964,306,308,NA,NA,0.21593500762811058,0.21798253484234065,1230_s3_m1_r3_other_-8.875_19.125,1
poly,0.43700719638234903,0.4333154402930529,6.857900561414892,118.37379984268561,8.947127887144709e-39,2,-1028.5493323672727,2065.0986647345453,2080.0190638664394,14344.394033627683,305,308,NA,NA,0.2694739745989382,0.27241090131110357,1230_s3_m1_r3_other_-8.875_19.125,1
step,0.44722039570314476,0.43620153315902144,6.840414816923642,40.586802304894775,4.215597219615528e-36,6,-1025.729982088188,2067.459964176376,2097.300762440165,14084.173735144139,301,308,NA,NA,0.3081085880902863,0.308529239794468,1230_s3_m1_r3_other_-8.875_19.125,1
nls,NA,NA,10.182469918826515,NA,NA,NA,-1150.7954301003165,2307.590860200633,2318.7811595495536,31726.9042562289,306,308,TRUE,4.4380054886464396e-6,-0.21054337553586722,0.003972761552103097,1230_s3_m1_r3_other_-8.875_19.125,1
lm,0.6698956722225762,0.6688204138259071,68.36082914424048,623.0090128082112,7.199225010524049e-76,1,-1742.911952544698,3491.823905089396,3503.023928920089,1434673.309115428,307,309,NA,NA,0.7266073824670392,0.7270392349454484,1231_s1_m1_r3_other_-8.625_12.125,1
poly,0.7164945261610961,0.7146415492079007,63.45573974384646,386.67211965346064,1.7454267448342459e-84,2,-1719.4005568793643,3446.8011137587287,3461.7344788663195,1232149.0573702652,306,309,NA,NA,0.782999748003435,0.7832604590418843,1231_s1_m1_r3_other_-8.625_12.125,1
step,0.7779914196896864,0.7743279117637737,56.43057374161228,212.36242296264436,9.22642342922355e-97,5,-1681.6229275973944,3377.245855194789,3403.379244133073,964876.1248006851,303,309,NA,NA,0.8015415676553478,0.8023198133547215,1231_s1_m1_r3_other_-8.625_12.125,1
nls,NA,NA,66.06960217674781,NA,NA,NA,-1732.377764800266,3470.755529600532,3481.9555534312253,1340114.0458606714,307,309,TRUE,3.22460598050014e-6,0.7703654442606385,0.7785898270693372,1231_s1_m1_r3_other_-8.625_12.125,1
lm,0.6187570651469646,0.6174988376391988,73.6254576059502,491.76882664541176,2.071575079150359e-65,1,-1742.9651710155572,3491.9303420311144,3503.0912773609366,1642474.526328728,303,305,NA,NA,0.6004149301439222,0.6018219784359214,1232_s2_m1_r3_other_-8.625_12.125,1
poly,0.6989663333375662,0.6969727328960931,65.53185807420543,350.6050253585919,1.865844020733894e-79,2,-1706.9424310428178,3421.8848620856356,3436.7661091920654,1296916.1756426569,302,305,NA,NA,0.6515668060771918,0.6555762898541175,1232_s2_m1_r3_other_-8.625_12.125,1
step,0.7013062014585411,0.6952922323603908,65.71331709514621,116.61287080345221,3.6059895646426647e-75,6,-1705.7524515279995,3427.504903055999,3457.267397268858,1286835.5330068758,298,305,NA,NA,0.7345672635012639,0.7360495454040226,1232_s2_m1_r3_other_-8.625_12.125,1
nls,NA,NA,69.02298199693281,NA,NA,NA,-1723.2770136108563,3452.5540272217127,3463.714962551535,1443544.1292559204,303,305,TRUE,3.7478796970983554e-6,0.6114452535300867,0.6152260733561756,1232_s2_m1_r3_other_-8.625_12.125,1
lm,0.799307253680378,0.7986449013822935,53.41865426806195,1206.7705600054137,1.1033051807816041e-107,1,-1645.1117643621822,3296.2235287243643,3307.3844640541865,864626.4450146522,303,305,NA,NA,0.8220898194329461,0.8231776063333952,1233_s3_m1_r3_other_-8.625_12.125,1
poly,0.8617050326177053,0.8607891719065642,44.416888898461046,940.8690886457513,1.8271020683470354e-130,2,-1588.3228590453382,3184.6457180906764,3199.526965197106,595803.7258643061,302,305,NA,NA,0.8827477709546272,0.8831176432940743,1233_s3_m1_r3_other_-8.625_12.125,1
step,0.8255742278591299,0.8214631827244966,50.30087290118261,200.81857552575144,1.238958755372639e-108,7,-1623.7196992730937,3265.4393985461875,3298.922204535654,751462.8109424153,297,305,NA,NA,0.8423446027483696,0.8444263624049023,1233_s3_m1_r3_other_-8.625_12.125,1
nls,NA,NA,48.924460963403,NA,NA,NA,-1618.3075956962916,3242.6151913925833,3253.7761267224055,725261.6728095419,303,305,TRUE,7.178884834387683e-6,0.8572764661749991,0.8615704668554558,1233_s3_m1_r3_other_-8.625_12.125,1
lm,0.6676399328987472,0.6665573268169842,63.31734132559077,616.6970093235454,2.051189560876256e-75,1,-1719.2299635643976,3444.4599271287952,3455.6599509594885,1230789.3137501988,307,309,NA,NA,0.7234456884015179,0.7308814246672961,1234_s1_m1_r3_other_-8.625_12.625,1
poly,0.7165950410663486,0.7147427210733183,58.56396181135374,386.8635245328195,1.653252183511822e-84,2,-1694.611609796521,3397.223219593042,3412.1565847006327,1049499.71265076,306,309,NA,NA,0.7938283058102187,0.8023276382273664,1234_s1_m1_r3_other_-8.625_12.625,1
step,0.7900908107266872,0.7866269627188767,50.6502800345589,228.09627008608754,1.9397643047113152e-100,5,-1648.2304286149947,3310.4608572299894,3336.5942461682735,777331.6128765085,303,309,NA,NA,0.7911647246210839,0.7979905590486339,1234_s1_m1_r3_other_-8.625_12.625,1
nls,NA,NA,141.947249662436,NA,NA,NA,-1968.6845082481425,3943.369016496285,3954.569040326978,6185749.657826091,307,309,TRUE,1.00749184939727e-6,-0.6272504933925374,0.004926798139803027,1234_s1_m1_r3_other_-8.625_12.625,1
lm,0.6110698677828708,0.6097862699867747,68.53308582667994,476.06023447636414,4.290020999157846e-64,1,-1721.1045327305058,3448.2090654610115,3459.3700007908337,1423125.5074369044,303,305,NA,NA,0.5902359685181142,0.5963920474328115,1235_s2_m1_r3_other_-8.625_12.625,1
poly,0.6911914109895653,0.6891463209961186,61.16838579417129,337.9760368514155,8.771927334023287e-78,2,-1685.9261244822558,3379.8522489645115,3394.7334960709413,1129954.569040702,302,305,NA,NA,0.6659827435001647,0.6744014216493076,1235_s2_m1_r3_other_-8.625_12.625,1
step,0.703556204664697,0.6955442101961753,60.5356392220921,87.81286699945896,1.3904616737504558e-73,8,-1679.6943657223235,3379.388731444647,3416.591849210721,1084710.8303440795,296,305,NA,NA,0.7134979331209634,0.7165288026031205,1235_s2_m1_r3_other_-8.625_12.625,1
nls,NA,NA,64.19498545142352,NA,NA,NA,-1701.1601148556426,3408.3202297112853,3419.4811650411075,1248661.8356038686,303,305,TRUE,8.983998469372024e-6,0.63023471995616,0.6418029016136747,1235_s2_m1_r3_other_-8.625_12.625,1
lm,0.8074977947476955,0.8068624739382819,48.21501942242952,1271.0079424174423,1.9904939784210846e-110,1,-1613.852486066495,3233.70497213299,3244.865907462812,704380.4936652925,303,305,NA,NA,0.8022322266361619,0.8087089141930235,1236_s3_m1_r3_other_-8.625_12.625,1
poly,0.8766254606732924,0.8758084107439764,38.662960550381214,1072.9154109433998,5.957405357499989e-138,2,-1546.0078520973875,3100.015704194775,3114.896951301205,451437.00459314097,302,305,NA,NA,0.8881928992242145,0.8964044665503831,1236_s3_m1_r3_other_-8.625_12.625,1
step,0.8325069237629328,0.82970603620044,45.27397650585332,297.2296835157529,1.0297482480361214e-113,5,-1592.6297328281285,3199.259465656257,3225.301648092509,612870.1516471149,299,305,NA,NA,0.8137437557149372,0.8188831981273,1236_s3_m1_r3_other_-8.625_12.625,1
nls,NA,NA,43.1110069336996,NA,NA,NA,-1579.7253550032979,3165.4507100065957,3176.611645336418,563143.352407761,303,305,TRUE,4.776888009475989e-6,0.8680779963130083,0.8877814968765861,1236_s3_m1_r3_other_-8.625_12.625,1
lm,0.6738695703308372,0.6728072562276803,61.7360034002634,634.3411692721547,1.1184581327131122e-76,1,-1711.414747309694,3428.829494619388,3440.029518450081,1170079.5735620616,307,309,NA,NA,0.6549620008335446,0.6577374216676871,1237_s1_m1_r3_other_-8.625_12.875,1
poly,0.7177653291882429,0.7159206581371856,57.524983915301156,389.10207257650086,8.777797524273815e-85,2,-1689.0804588306871,3386.1609176613742,3401.094282768965,1012591.8749834311,306,309,NA,NA,0.7415927356496823,0.7469723094776044,1237_s1_m1_r3_other_-8.625_12.875,1
step,0.7890061031815476,0.7855243557092959,49.98338564479101,226.61209908807302,4.2265436621965724e-100,5,-1644.134912829991,3302.269825659982,3328.403214598266,756996.6686763177,303,309,NA,NA,0.7600374889097822,0.7612344867398325,1237_s1_m1_r3_other_-8.625_12.875,1
nls,NA,NA,138.23586230940458,NA,NA,NA,-1960.4978208614043,3926.9956417228086,3938.195665553502,5866510.163926371,307,309,TRUE,4.769737041832789e-7,-0.5926446815996107,0.004594172551028117,1237_s1_m1_r3_other_-8.625_12.875,1
lm,0.6055495285500194,0.6042434011611122,68.10762284594055,463.6221043160701,5.813543887975149e-63,1,-1713.5651095797236,3433.1302191594473,3444.281302263666,1400871.7834969147,302,304,NA,NA,0.5764651267396752,0.5804589516311224,1238_s2_m1_r3_other_-8.625_12.875,1
poly,0.693546394513768,0.6915101579324641,60.13150503903709,340.60206995675736,4.9876119776286085e-78,2,-1675.1961737275858,3358.3923474551716,3373.2604582607964,1088355.1673761825,301,304,NA,NA,0.666387849026467,0.6714115618903819,1238_s2_m1_r3_other_-8.625_12.875,1
step,0.7053745588545831,0.698407065313982,59.45552543586235,101.23792074498736,9.8383386850766e-75,7,-1669.2132232000404,3356.4264464000807,3389.879695712737,1046348.0134369245,296,304,NA,NA,0.6829074694963588,0.6835069766976708,1238_s2_m1_r3_other_-8.625_12.875,1
nls,NA,NA,63.29385208175896,NA,NA,NA,-1691.2816232018708,3388.5632464037417,3399.7143295079604,1209845.7368269702,302,304,TRUE,3.1896281049638335e-6,0.6389874823551128,0.6490440713196759,1238_s2_m1_r3_other_-8.625_12.875,1
lm,0.8023310142249246,0.8016764811594442,48.213509984667404,1225.8066957030946,2.4875261388922843e-108,1,-1608.5483487854208,3223.0966975708416,3234.2477806750603,702011.8486025702,302,304,NA,NA,0.7706939598409897,0.7741958131635366,1239_s3_m1_r3_other_-8.625_12.875,1
poly,0.8783759233458182,0.8775677899461226,37.8817020980975,1086.9194661137876,1.9744366769210408e-138,2,-1534.7281969054243,3077.4563938108486,3092.3245046164734,431942.0295085504,301,304,NA,NA,0.8762234395203925,0.8893733775540653,1239_s3_m1_r3_other_-8.625_12.875,1
step,0.8288035134390469,0.8253449985590277,45.24516259271284,239.6414479021795,1.1567401187235279e-110,6,-1586.6934997409508,3189.3869994819015,3219.123221093151,607996.0471981834,297,304,NA,NA,0.7952778536636853,0.7989396925429986,1239_s3_m1_r3_other_-8.625_12.875,1
nls,NA,NA,41.996975403604466,NA,NA,NA,-1566.5836809745144,3139.167361949029,3150.3184450532476,532651.2748013895,302,304,TRUE,8.81741473228167e-6,0.8542948556897658,0.8855237374809425,1239_s3_m1_r3_other_-8.625_12.875,1
lm,0.637484718996107,0.6363038874618925,62.4823105606645,539.860852733828,1.292934436462302e-69,1,-1715.1277535482775,3436.255507096555,3447.455530927248,1198540.0138307933,307,309,NA,NA,0.6954798709291266,0.7019525506373661,1240_s1_m1_r3_other_-8.625_13.125,1
poly,0.6951451354061093,0.6931526199512473,57.39168311157959,348.87816488943815,1.1647931590001715e-79,2,-1688.3635921151788,3384.7271842303576,3399.6605493379484,1007904.4188562706,306,309,NA,NA,0.7698115689540559,0.7703002040127772,1240_s1_m1_r3_other_-8.625_13.125,1
step,0.7723567483848361,0.7678340347765878,49.921431305572035,170.77286233120142,6.141818490437708e-94,6,-1643.2409259157175,3302.481851831435,3332.348582046617,752629.0896862781,302,309,NA,NA,0.751370285226301,0.7517788013185112,1240_s1_m1_r3_other_-8.625_13.125,1
nls,NA,NA,59.607659953626815,NA,NA,NA,-1700.5740398359358,3407.1480796718715,3418.3481035025648,1090793.4494201923,307,309,TRUE,8.486300353050314e-6,0.7597911467146764,0.7685012309863388,1240_s1_m1_r3_other_-8.625_13.125,1
lm,0.5922480892382052,0.5909023733611036,66.46701056425522,440.0989089270264,5.6056813987500446e-61,1,-1711.7682110987425,3429.536422197485,3440.6973575273073,1338612.638484691,303,305,NA,NA,0.5587022110635447,0.5600880472120245,1241_s2_m1_r3_other_-8.625_13.125,1
poly,0.6895850312482746,0.6875293029783957,58.08945666951962,335.44561377699574,1.920175768794163e-77,2,-1670.1740013502395,3348.348002700479,3363.2292498069087,1019064.2628003191,302,305,NA,NA,0.6388353797471422,0.63980331049294,1241_s2_m1_r3_other_-8.625_13.125,1
step,0.6785829072514602,0.6721114221625635,59.50532209710728,104.85737012910921,1.8761305161700422e-70,6,-1675.485518833171,3366.971037666342,3396.733531879201,1055183.2406483842,298,305,NA,NA,0.6740957261760718,0.6744140627892234,1241_s2_m1_r3_other_-8.625_13.125,1
nls,NA,NA,61.09819342284431,NA,NA,NA,-1686.0800604837975,3378.160120967595,3389.3210562974173,1131095.7395791945,303,305,TRUE,5.218465905369631e-6,0.6176947357521196,0.6219839048996638,1241_s2_m1_r3_other_-8.625_13.125,1
lm,0.7826053034122054,0.781887829166041,48.532494770556404,1090.7782510606642,2.0272605174190312e-102,1,-1615.8541980391078,3237.7083960782156,3248.869331408038,713687.1237421876,303,305,NA,NA,0.7759387452222047,0.77603720552474,1242_s3_m1_r3_other_-8.625_13.125,1
poly,0.8841302326385346,0.8833628831858097,35.49041307287035,1152.1872199151214,4.5655214344855014e-142,2,-1519.8939215905277,3047.7878431810555,3062.6690902874852,380389.9648650559,302,305,NA,NA,0.8598495888028996,0.8604799813026198,1242_s3_m1_r3_other_-8.625_13.125,1
step,0.8108143926812981,0.8070052864936732,45.65258490068798,212.86211324732665,1.3475910838765668e-104,6,-1594.6588334662295,3205.317666932459,3235.080161145318,621079.235418128,298,305,NA,NA,0.8022913976692321,0.8030805774046595,1242_s3_m1_r3_other_-8.625_13.125,1
nls,NA,NA,39.09745565496857,NA,NA,NA,-1549.9204641288418,3105.8409282576836,3117.001863587506,463169.14472374687,303,305,TRUE,2.96215550670133e-6,0.8407650124252011,0.8445659193860516,1242_s3_m1_r3_other_-8.625_13.125,1
lm,0.6526858299213734,0.6515508162936654,58.457907343524845,575.046690178884,3.028085806842635e-72,1,-1689.068351849264,3384.136703698528,3395.3270030474487,1045702.0408811455,306,308,NA,NA,0.6573108383318575,0.6649673117708977,1243_s1_m1_r3_other_-8.625_13.375,1
poly,0.7110772963486334,0.7091827212427229,53.405211828749266,375.3228331409241,5.87766332772354e-83,2,-1660.721484272467,3329.442968544934,3344.363367676828,869895.5783944421,305,308,NA,NA,0.7582765985107204,0.7720555946531352,1243_s1_m1_r3_other_-8.625_13.375,1
step,0.7546631969363731,0.7506013293359819,49.45618428323366,185.7921702971549,6.643371601588256e-90,5,-1635.5382926941306,3285.0765853882613,3311.187283869076,738666.0774848649,302,308,NA,NA,0.7580840309112196,0.7675043958788701,1243_s1_m1_r3_other_-8.625_13.375,1
nls,NA,NA,55.41701886513066,NA,NA,NA,-1672.6149252128434,3351.229850425687,3362.4201497746076,939740.0698488638,306,308,TRUE,9.621329124506537e-6,0.7513639813607422,0.7801210320480845,1243_s1_m1_r3_other_-8.625_13.375,1
lm,0.5757013476032342,0.5742963851780793,64.79389176364798,409.76280738595614,3.621190150140682e-58,1,-1698.4022562680493,3402.8045125360986,3413.9555956403174,1267871.0197835572,302,304,NA,NA,0.5772670458152012,0.5831198585791669,1244_s2_m1_r3_other_-8.625_13.375,1
poly,0.6850533706635292,0.6829607020300643,55.91610940191739,327.3587417083117,3.052552868366177e-76,2,-1653.1010301511276,3314.202060302255,3329.07017110788,941109.9984848053,301,304,NA,NA,0.6642858208633271,0.6668056668577786,1244_s2_m1_r3_other_-8.625_13.375,1
step,0.6792845009931231,0.6717000128409334,56.90046689120112,89.56233925911167,2.547738526032609e-69,7,-1655.8600186943686,3329.720037388737,3363.1732867013934,958348.2872012557,296,304,NA,NA,0.6748542118128071,0.685834923457874,1244_s2_m1_r3_other_-8.625_13.375,1
nls,NA,NA,57.458785493932865,NA,NA,NA,-1661.8786568224025,3329.757313644805,3340.9083967490237,997056.6331922127,302,304,TRUE,4.1116484775319334e-6,0.6142023858647866,0.6143852160006339,1244_s2_m1_r3_other_-8.625_13.375,1
lm,0.7676928354954087,0.7669236064738703,47.94347862307925,998.0029536068453,9.862914923079329e-98,1,-1606.8409377921412,3219.6818755842824,3230.832958688501,694170.2970294604,302,304,NA,NA,0.7654158561360659,0.7685591813200304,1245_s3_m1_r3_other_-8.625_13.375,1
poly,0.864938076326756,0.8640406549070002,36.61718287968722,963.8036905360947,1.3970312521780013e-131,2,-1524.4072165008852,3056.8144330017703,3071.682543807395,403586.2426953821,301,304,NA,NA,0.8827025098080737,0.8858136064859286,1245_s3_m1_r3_other_-8.625_13.375,1
step,0.8062918029800906,0.8023785060705975,44.14662283046851,206.0390053778281,1.0162623056169012e-102,6,-1579.2213836155884,3174.4427672311767,3204.1789888424264,578830.519278686,297,304,NA,NA,0.787899035580941,0.7905015900154148,1245_s3_m1_r3_other_-8.625_13.375,1
nls,NA,NA,39.863068352665415,NA,NA,NA,-1550.730898300441,3107.461796600882,3118.6128797051006,479897.3939837611,302,304,TRUE,3.678901471571953e-6,0.8673483391322104,0.8783392736760176,1245_s3_m1_r3_other_-8.625_13.375,1
lm,0.6282023018087558,0.626995166425018,58.89489089804178,520.4074955234712,3.842983077591647e-68,1,-1702.3515524722955,3410.703104944591,3421.9128218370283,1068331.3175588113,308,310,NA,NA,0.7053853830743648,0.7085830873301587,1246_s1_m1_r3_other_-8.625_13.625,1
poly,0.7110461426963061,0.709163707143839,52.00495104780305,377.7266859226235,1.7265302269221258e-83,2,-1663.278707277285,3334.55741455457,3349.5037037444868,830286.0845797079,307,310,NA,NA,0.76284225182907,0.7651706716859789,1246_s1_m1_r3_other_-8.625_13.625,1
step,0.7268459540081035,0.7223532887779736,50.81204318749245,161.78502442904954,1.9150789860632464e-83,5,-1654.5628860054842,3323.1257720109684,3349.281778093323,784886.5747978298,304,310,NA,NA,0.8179096926620874,0.8211493166382748,1246_s1_m1_r3_other_-8.625_13.625,1
